"","setname","pvalue","estimate","exp","BH"
"100","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.0734576874825939,2.45112835875784,"Down",0.260250092795476
"101","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",1,0.51059814891927,"UP",1
"102","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.00881127606429318,3.98477007705065,"Down",0.0504276107064164
"103","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.717738975294107,0.467947473654423,"UP",0.918463308887922
"104","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.013439723131478,3.56518601547596,"Down",0.0724576377523162
"105","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.370750188436888,0.295181634615221,"UP",0.686164527853345
"106","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",2.54754110177328e-09,8.81737650376419,"Down",2.36921322464915e-07
"107","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.535660518913576,1.40572583963575,"UP",0.847939204407874
"108","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.163692977322314,3.2162196060503,"Down",0.433797578704267
"109","KEGG_LYSINE_DEGRADATION",0.0705975737187877,0,"UP",0.258516661136689
"110","KEGG_LYSINE_DEGRADATION",0.223416684106607,1.76041474994264,"Down",0.516217431600359
"111","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.179292143193237,0.243672779261206,"UP",0.445845295486834
"112","KEGG_ARGININE_AND_PROLINE_METABOLISM",1.41741353670884e-05,4.8221621646587,"Down",0.00040559833511976
"113","KEGG_HISTIDINE_METABOLISM",1,0.561755298678023,"UP",1
"114","KEGG_HISTIDINE_METABOLISM",0.00545096947258662,4.51740684440191,"Down",0.0368683753418586
"115","KEGG_TYROSINE_METABOLISM",1,0.899241135200561,"UP",1
"116","KEGG_TYROSINE_METABOLISM",0.00104822725805643,4.76292169836579,"Down",0.0108316816665831
"117","KEGG_PHENYLALANINE_METABOLISM",0.287748566405479,2.04612084234841,"UP",0.588145421444166
"118","KEGG_PHENYLALANINE_METABOLISM",0.0026559430597484,7.0548291494877,"Down",0.0219557959605868
"119","KEGG_TRYPTOPHAN_METABOLISM",1,0.802674795712937,"UP",1
"120","KEGG_TRYPTOPHAN_METABOLISM",0.000462817170766336,4.85196675065779,"Down",0.00593682715603714
"121","KEGG_BETA_ALANINE_METABOLISM",0.380210564007243,1.60726811083124,"UP",0.696740540939381
"122","KEGG_BETA_ALANINE_METABOLISM",0.0364109921771409,3.75788840283469,"Down",0.159351636351723
"123","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.134295756164158,3.75237555297566,"UP",0.364657089730414
"124","KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM",0.494330792070102,1.60666008333123,"Down",0.817293576222569
"125","KEGG_SELENOAMINO_ACID_METABOLISM",1,0.591373076843462,"UP",1
"126","KEGG_SELENOAMINO_ACID_METABOLISM",0.0198184558214956,3.76065316688469,"Down",0.102395355077727
"127","KEGG_GLUTATHIONE_METABOLISM",1,0.822123862664164,"UP",1
"128","KEGG_GLUTATHIONE_METABOLISM",0.000634594679351216,3.77735957556118,"Down",0.00761513615221459
"129","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.112194870337519,0,"UP",0.331241998139342
"130","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.00619831834506348,3.34951398809403,"Down",0.0390809224468409
"131","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",1,1.02215927108363,"UP",1
"132","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",9.10830022947341e-05,4.98960276072241,"Down",0.00161347032636386
"133","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",4.97894476069195e-07,16.9986890949449,"UP",3.08694575162901e-05
"134","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.628178896904532,0,"Down",0.872748922583372
"135","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",1,0.936856399007884,"UP",1
"136","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",1,0.936856399007884,"Down",1
"137","KEGG_INOSITOL_PHOSPHATE_METABOLISM",1,0.6807439702967,"UP",1
"138","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.527583552235161,1.45245622648665,"Down",0.838722570219999
"139","KEGG_PYRUVATE_METABOLISM",0.719194405360932,0.449190291387877,"UP",0.918463308887922
"140","KEGG_PYRUVATE_METABOLISM",0.0561608271131092,2.68498519736529,"Down",0.219913975642912
"141","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",1,0,"UP",1
"142","KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",0.225062553545999,2.50117521399579,"Down",0.516810308142664
"143","KEGG_PROPANOATE_METABOLISM",0.719194405360932,0.449190291387877,"UP",0.918463308887922
"144","KEGG_PROPANOATE_METABOLISM",1.99490065982569e-05,7.08540551440887,"Down",0.00053007360389654
"145","KEGG_BUTANOATE_METABOLISM",0.261093651618574,0,"UP",0.555082252575342
"146","KEGG_BUTANOATE_METABOLISM",1.32410829462527e-05,7.55831702572683,"Down",0.00040559833511976
"147","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.62209555490316,0,"UP",0.872748922583372
"148","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.100466743321185,3.07204262859151,"Down",0.314064105172108
"149","KEGG_FOLATE_BIOSYNTHESIS",1,0,"UP",1
"150","KEGG_FOLATE_BIOSYNTHESIS",0.449326412581859,1.87448776163282,"Down",0.763239385755487
"151","KEGG_RETINOL_METABOLISM",0.0705975737187877,0,"UP",0.258516661136689
"152","KEGG_RETINOL_METABOLISM",0.000571414644423026,4.19545799791543,"Down",0.00708554159084552
"153","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.510766685520652,0.387097116916726,"UP",0.831863521232406
"154","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",8.34224521756437e-05,5.66715868720953,"Down",0.00161347032636386
"155","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.61589663501024,0,"UP",0.872748922583372
"156","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",0.0128599585211455,5.63756286349747,"Down",0.0714015607442705
"157","KEGG_LIMONENE_AND_PINENE_DEGRADATION",1,0,"UP",1
"158","KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.0222674120291463,6.7614081149032,"Down",0.113472291436198
"159","KEGG_NITROGEN_METABOLISM",0.393161805028816,0,"UP",0.709981511993784
"160","KEGG_NITROGEN_METABOLISM",0.177677676108335,2.25213978219437,"Down",0.445845295486834
"161","KEGG_SULFUR_METABOLISM",0.608470636620439,1.12440518665235,"UP",0.872748922583372
"162","KEGG_SULFUR_METABOLISM",0.608470636620439,1.12440518665235,"Down",0.872748922583372
"163","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.434445788970435,0.467414346948044,"UP",0.744764209663603
"164","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",3.08592375287087e-05,4.41934088752624,"Down",0.000675272727098802
"165","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.124571758120694,0.224099287608701,"UP",0.350829111865774
"166","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",1.61884427886111e-06,5.20564392447588,"Down",7.52762589670416e-05
"167","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",1,0.702081885930269,"UP",1
"168","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",8.33940008003571e-06,6.19257627610931,"Down",0.000282023348161208
"169","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.402581736333871,0,"UP",0.720001951520192
"170","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.676280079667288,1.24969539347867,"Down",0.904950322432486
"171","KEGG_ABC_TRANSPORTERS",1,0.77492515975276,"UP",1
"172","KEGG_ABC_TRANSPORTERS",0.737643645138356,1.20520185054361,"Down",0.927038635106312
"173","KEGG_RIBOSOME",0.0722734751564937,0,"UP",0.258516661136689
"174","KEGG_RIBOSOME",0.370750188436888,0.295181634615221,"Down",0.686164527853345
"175","KEGG_RNA_DEGRADATION",0.047762063380124,0,"UP",0.194690406207991
"176","KEGG_RNA_DEGRADATION",0.580013515294781,0.534490791796946,"Down",0.872748922583372
"177","KEGG_RNA_POLYMERASE",0.391709799322106,0,"UP",0.709981511993784
"178","KEGG_RNA_POLYMERASE",1,0.702380973579045,"Down",1
"179","KEGG_DNA_REPLICATION",0.112194870337519,0,"UP",0.331241998139342
"180","KEGG_DNA_REPLICATION",1,0.6807439702967,"Down",1
"181","KEGG_SPLICEOSOME",0.000763601240390307,0,"UP",0.00887686441953732
"182","KEGG_SPLICEOSOME",0.00646524136005349,0.124055892196837,"Down",0.0400844964323316
"183","KEGG_PROTEASOME",0.261093651618574,0,"UP",0.555082252575342
"184","KEGG_PROTEASOME",0.261093651618574,0,"Down",0.555082252575342
"185","KEGG_PROTEIN_EXPORT",0.617875092372219,0,"UP",0.872748922583372
"186","KEGG_PROTEIN_EXPORT",0.617875092372219,0,"Down",0.872748922583372
"187","KEGG_PPAR_SIGNALING_PATHWAY",0.800915858842867,1.14797043007134,"UP",0.973662416632505
"188","KEGG_PPAR_SIGNALING_PATHWAY",0.20648990240966,1.67914804689549,"Down",0.489262698703143
"189","KEGG_BASE_EXCISION_REPAIR",0.261093651618574,0,"UP",0.555082252575342
"190","KEGG_BASE_EXCISION_REPAIR",0.717738975294107,0.467947473654423,"Down",0.918463308887922
"191","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.115524877007869,0,"UP",0.338387828715963
"192","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.361986602209922,0.320567965770856,"Down",0.686164527853345
"193","KEGG_MISMATCH_REPAIR",0.410065932305075,0,"UP",0.722959842736909
"194","KEGG_MISMATCH_REPAIR",0.410065932305075,0,"Down",0.722959842736909
"195","KEGG_HOMOLOGOUS_RECOMBINATION",0.253786255177634,0,"UP",0.555082252575342
"196","KEGG_HOMOLOGOUS_RECOMBINATION",1,0.51059814891927,"Down",1
"197","KEGG_MAPK_SIGNALING_PATHWAY",0.504893153248352,1.17288707730883,"UP",0.827401995631661
"198","KEGG_MAPK_SIGNALING_PATHWAY",0.423275241671942,0.750716130619558,"Down",0.735786868700759
"199","KEGG_ERBB_SIGNALING_PATHWAY",0.37050234679974,0.525631208108181,"UP",0.686164527853345
"200","KEGG_ERBB_SIGNALING_PATHWAY",0.0418841167049954,0.169530393289691,"Down",0.177055584252935
"201","KEGG_CALCIUM_SIGNALING_PATHWAY",0.0716900967239321,1.72088452246476,"UP",0.258516661136689
"202","KEGG_CALCIUM_SIGNALING_PATHWAY",0.474001864001963,0.672660239870301,"Down",0.79786739098973
"203","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.00177791895673106,2.04295465095693,"UP",0.0161313622415599
"204","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.0232956187662666,0.405288744839081,"Down",0.11710770514934
"205","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.00520596300396836,2.03353564265042,"UP",0.0368683753418586
"206","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.00336469727821908,0.2352496737164,"Down",0.0260764039061979
"207","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",1,0.917468510254169,"UP",1
"208","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",1,0.917468510254169,"Down",1
"209","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.0191641911103158,2.05884959395621,"UP",0.100409564690669
"210","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",1,0.936474556399273,"Down",1
"211","KEGG_CELL_CYCLE",0.278573415013184,0.565693622322675,"UP",0.575718391027247
"212","KEGG_CELL_CYCLE",0.856465722128508,1.06573772231378,"Down",1
"213","KEGG_OOCYTE_MEIOSIS",0.0642003800793879,0.290625121089134,"UP",0.241237791813458
"214","KEGG_OOCYTE_MEIOSIS",0.835367947229016,1.09368953106253,"Down",0.999218251990977
"215","KEGG_P53_SIGNALING_PATHWAY",1,1.00385838540515,"UP",1
"216","KEGG_P53_SIGNALING_PATHWAY",0.635578294283619,1.22785274172636,"Down",0.872748922583372
"217","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.0239013243117746,0.232710199875807,"UP",0.118550568586402
"218","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.191112296659902,0.476352131611148,"Down",0.461647885438205
"219","KEGG_REGULATION_OF_AUTOPHAGY",1,1.02211493319073,"UP",1
"220","KEGG_REGULATION_OF_AUTOPHAGY",0.61589663501024,0,"Down",0.872748922583372
"221","KEGG_ENDOCYTOSIS",0.351700749479559,0.684111388818277,"UP",0.677889527494279
"222","KEGG_ENDOCYTOSIS",0.11707465584436,0.504260082957086,"Down",0.340248218547671
"223","KEGG_PEROXISOME",0.0144883275555514,0,"UP",0.0769951121523589
"224","KEGG_PEROXISOME",0.00092256374292612,3.1370844915832,"Down",0.0100939327167211
"225","KEGG_MTOR_SIGNALING_PATHWAY",0.234367277964194,1.70692050985862,"UP",0.528391681228365
"226","KEGG_MTOR_SIGNALING_PATHWAY",0.366769697019605,0.303186346113001,"Down",0.686164527853345
"227","KEGG_APOPTOSIS",0.656986415690688,0.71268139881969,"UP",0.888723442316131
"228","KEGG_APOPTOSIS",0.497773734355078,1.31384639038261,"Down",0.819344376903049
"229","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.00124072140929476,2.74588759014288,"UP",0.0121460095857276
"230","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.527390623778904,0.614554910483582,"Down",0.838722570219999
"231","KEGG_WNT_SIGNALING_PATHWAY",0.72823848390038,1.10325589901357,"UP",0.918463308887922
"232","KEGG_WNT_SIGNALING_PATHWAY",0.221031432322128,0.523023498591582,"Down",0.513898080148948
"233","KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.419102498774621,1.77743390351142,"UP",0.735406271434712
"234","KEGG_DORSO_VENTRAL_AXIS_FORMATION",1,0.534958557730797,"Down",1
"235","KEGG_NOTCH_SIGNALING_PATHWAY",1,1.02215927108363,"UP",1
"236","KEGG_NOTCH_SIGNALING_PATHWAY",0.765847446181558,0.660722316897049,"Down",0.947541075966199
"237","KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.527583552235161,1.45245622648665,"UP",0.838722570219999
"238","KEGG_HEDGEHOG_SIGNALING_PATHWAY",1,0.6807439702967,"Down",1
"239","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.000311795516064135,3.21471301792254,"UP",0.00446107430676378
"240","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.176343309231906,0.339395112334979,"Down",0.445845295486834
"241","KEGG_AXON_GUIDANCE",0.0928937099456112,1.70863776428143,"UP",0.295354359827072
"242","KEGG_AXON_GUIDANCE",0.579846211753297,0.723685702170113,"Down",0.872748922583372
"243","KEGG_VEGF_SIGNALING_PATHWAY",0.63245075831351,1.25070023580608,"UP",0.872748922583372
"244","KEGG_VEGF_SIGNALING_PATHWAY",1,0.802277676934501,"Down",1
"245","KEGG_FOCAL_ADHESION",4.56901179605238e-14,4.50646540604724,"UP",8.49836194065743e-12
"246","KEGG_FOCAL_ADHESION",0.000152991801811089,0.13623383267396,"Down",0.00247447609885761
"247","KEGG_ECM_RECEPTOR_INTERACTION",1.32057384155345e-15,9.11616124686582,"UP",4.91253469057883e-13
"248","KEGG_ECM_RECEPTOR_INTERACTION",0.176343309231906,0.339395112334979,"Down",0.445845295486834
"249","KEGG_CELL_ADHESION_MOLECULES_CAMS",8.45984959900797e-05,2.88360920155064,"UP",0.00161347032636386
"250","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.146321223100731,0.447531200876646,"Down",0.394431123141101
"251","KEGG_ADHERENS_JUNCTION",0.490701900487891,1.35938399422483,"UP",0.81491565616739
"252","KEGG_ADHERENS_JUNCTION",0.0634414635473657,0.174859411146552,"Down",0.240818616730817
"253","KEGG_TIGHT_JUNCTION",0.0437329010313066,1.82057831791766,"UP",0.182793698692652
